,id,nombre,departamento_id
631,220308.0,CORONEL DU GRATY,22098.0
632,220315.0,ENRIQUE URIEN,22098.0
633,220322.0,VILLA ANGELA,22098.0
634,220336.0,LA CLOTILDE,22112.0
635,220343.0,LA TIGRA,22112.0
636,220350.0,SAN BERNARDO,22112.0
637,220357.0,PRESIDENCIA DE LA PLAZA,22119.0
638,220364.0,COLONIA BENITEZ,22126.0
639,220371.0,MARGARITA BELEN,22126.0
640,220378.0,QUITILIPI,22133.0
641,220392.0,BASAIL,22140.0
642,220399.0,FONTANA,22140.0
643,220420.0,SAMUHU,22147.0
644,220427.0,VILLA BERTHET,22147.0
645,220434.0,CAPITAN SOLARI,22154.0
646,220441.0,COLONIAS ELISA,22154.0
647,220448.0,COLONIAS UNIDAS,22154.0
648,220455.0,LAS GARCITAS,22154.0
649,220469.0,CHARADAI,22161.0
650,220462.0,COTE LAI,22161.0
651,260007.0,PUERTO MADRYN,26007.0
652,260014.0,CHOLILA,26014.0
653,268014.0,CUSHAMEN,26014.0
654,260021.0,EL HOYO,26014.0
655,260035.0,EPUYEN,26014.0
656,265007.0,GUALJAINA,26014.0
657,260042.0,LAGO PUELO,26014.0
658,260049.0,COMODORO RIVADAVIA,26021.0
659,260056.0,RADA TILLY,26021.0
660,260084.0,TREVELIN,26035.0
661,260070.0,CORCOVADO,26035.0
662,260077.0,ESQUEL,26035.0
663,268028.0,DIQUE FLORENTINO AMEGHINO,26042.0
664,260091.0,DOLAVON,26042.0
665,260098.0,GAIMAN,26042.0
666,265014.0,28 DE JULIO,26042.0
667,268035.0,GASTRE,26049.0
668,268056.0,CARRENLEUFU,26056.0
669,268063.0,COLAN CONHUE,26056.0
670,268070.0,PASO DEL SAPO,26056.0
671,268077.0,LAS PLUMAS,26063.0
672,268084.0,LOS ALTARES,26070.0
673,265021.0,PASO DE INDIOS,26070.0
674,260112.0,RAWSON,26077.0
675,260119.0,TRELEW,26077.0
676,260126.0,ALTO RIO SENGUER,26084.0
677,268091.0,ALDEA BELEIRO,26084.0
678,268098.0,DOCTOR RICARDO ROJAS,26084.0
679,268105.0,FACUNDO,26084.0
680,268119.0,BUEN PASTO,26091.0
681,260140.0,SARMIENTO,26091.0
682,268147.0,DR. ATILIO OSCAR VIGLIONE,26098.0
683,260147.0,GOBERNADOR COSTA,26098.0
684,260154.0,JOSE DE SAN MARTIN,26098.0
685,260161.0,RIO PICO,26098.0
686,268126.0,GAN GAN,26105.0
687,340007.0,LAGUNA YEMA,34007.0
688,345007.0,LOS CHIRIGUANOS,34007.0
689,345014.0,COLONIA PASTORIL,34014.0
690,340028.0,FORMOSA,34014.0
691,345021.0,GRAN GUARDIA,34014.0
692,345028.0,SAN HILARIO,34014.0
693,340049.0,GENERAL LUCIO VICTORIO MANSILLA,34021.0
694,340056.0,HERRADURA,34021.0
695,340063.0,MISION SAN FRANCISCO DE LAISHI,34021.0
696,340070.0,VILLA ESCOLAR,34021.0
697,340077.0,INGENIERO GUILLERMO N. JUAREZ,34028.0
698,340091.0,COMANDANTE FONTANA,34035.0
699,345042.0,FORTIN LUGONES,34035.0
700,340126.0,IBARRETA,34035.0
701,340133.0,LAS LOMITAS,34035.0
702,340140.0,POZO DEL TIGRE,34035.0
703,345049.0,SUBTENIENTE PERIN,34035.0
704,340119.0,GENERAL GUEMES,34035.0
705,340112.0,GENERAL BELGRANO,34035.0
706,340175.0,MISION TAACAGLE,34042.0
707,345063.0,TRES LAGUNAS,34042.0
708,340189.0,CLORINDA,34049.0
709,340169.0,LAGUNA BLANCA,34049.0
710,340210.0,RIACHO HE-HE,34049.0
711,345070.0,SIETE PALMAS,34049.0
712,340231.0,MAYOR VICENTE E. VILLAFANE,34056.0
713,340224.0,EL COLORADO,34056.0
714,340238.0,PALO SANTO,34056.0
715,340245.0,PIRANE,34056.0
716,340252.0,VILLA DOS TRECE,34056.0
717,340259.0,GENERAL MOSCONI,34063.0
718,386007.0,ABDON CASTRO TOLAY,38007.0
719,380014.0,ABRA PAMPA,38007.0
720,386014.0,ABRALAITE,38007.0
721,386035.0,AGUAS CALIENTES,38014.0
722,380077.0,PERICO,38014.0
723,386049.0,PUESTO VIEJO,38014.0
724,386042.0,PAMPA BLANCA,38014.0
725,380035.0,SAN SALVADOR DE JUJUY,38021.0
726,386028.0,YALA,38021.0
727,380105.0,HUMAHUACA,38028.0
728,386056.0,HIPOLITO YRIGOYEN,38028.0
729,386063.0,TRES CRUCES,38028.0
730,380119.0,CAIMANCITO,38035.0
731,380133.0,FRAILE PINTADO,38035.0
732,380140.0,LIBERTADOR GENERAL SAN MARTIN,38035.0
733,380154.0,PALPALA,38042.0
734,386077.0,RINCONADA,38049.0
735,386070.0,MINA PIRQUITAS,38049.0
736,386084.0,SAN ANTONIO,38056.0
737,380196.0,LA ESPERANZA,38063.0
738,386105.0,RODEITO,38063.0
739,386098.0,EL FUERTE,38070.0
740,386119.0,EL PIQUETE,38070.0
741,380238.0,EL TALAR,38070.0
742,386126.0,VINALITO,38070.0
743,386133.0,CIENEGUILLAS,38077.0
744,386140.0,CUSI CUSI,38077.0
745,386147.0,SANTA CATALINA,38077.0
746,386154.0,CATUA,38084.0
747,386161.0,CORANZULI,38084.0
748,386168.0,SUSQUES,38084.0
749,386175.0,HUACALERA,38094.0
750,380329.0,TILCARA,38094.0
751,386196.0,TUMBAYA,38098.0
752,386210.0,CASPALA,38105.0
753,386217.0,PAMPICHUELA,38105.0
754,386224.0,SAN FRANCISCO,38105.0
755,386231.0,SANTA ANA,38105.0
756,386238.0,VALLE GRANDE,38105.0
757,386245.0,BARRIOS,38112.0
758,386252.0,CANGREJILLOS,38112.0
759,386266.0,PUMAHUASI,38112.0
760,380406.0,LA QUIACA,38112.0
761,386021.0,PUESTO DEL MARQUES,38112.0
762,386273.0,YAVI,38112.0
763,420112.0,DOBLAS,42007.0
764,420259.0,MIGUEL RIGLOS,42007.0
765,420322.0,ROLON,42007.0
766,420189.0,LA ADELA,42014.0
767,420028.0,ANGUIL,42021.0
768,420336.0,SANTA ROSA,42021.0
769,420077.0,CATRILO,42028.0
770,420217.0,LONQUIMAY,42028.0
771,420098.0,CONHELO,42035.0
772,420119.0,EDUARDO CASTEX,42035.0
773,420238.0,MAURICIO MAYER,42035.0
774,420266.0,MONTE NIEVAS,42035.0
775,420413.0,WINIFREDA,42035.0
776,425070.0,GOBERNADOR DUVAL,42042.0
777,420329.0,SANTA ISABEL,42049.0
778,420049.0,BERNARDO LARROUDE,42056.0
779,420084.0,CEBALLOS,42056.0
780,420105.0,CORONEL HILARIO LAGOS,42056.0
781,420175.0,INTENDENTE ALVEAR,42056.0
782,420392.0,VERTIZ,42056.0
783,420011.0,ALGARROBO DEL AGUILA,42063.0
784,420196.0,LA HUMADA,42063.0
785,420014.0,ALPACHIRI,42070.0
786,420161.0,GUATRACHE,42070.0
787,425105.0,PERU,42070.0
788,420343.0,SANTA TERESA,42070.0
789,420007.0,ABRAMO,42077.0
790,420154.0,GENERAL SAN MARTIN,42077.0
791,420182.0,JACINTO ARAUZ,42077.0
792,425042.0,CUCHILLO CO,42084.0
793,425084.0,LIMAY MAHUIDA,42091.0
794,420070.0,CARRO QUEMADO,42098.0
795,420224.0,LUAN TORO,42098.0
796,420350.0,TELEN,42098.0
797,420399.0,VICTORICA,42098.0
798,425014.0,AGUSTONI,42105.0
799,420116.0,DORILA,42105.0
800,420147.0,GENERAL PICO,42105.0
801,425147.0,SPELUZZI,42105.0
802,422007.0,CASA DE PIEDRA,42112.0
803,420287.0,PUELEN,42112.0
804,420385.0,VEINTICINCO DE MAYO,42112.0
805,420091.0,COLONIA BARON,42119.0
806,420252.0,MIGUEL CANE,42119.0
807,420301.0,QUEMU QUEMU,42119.0
808,425126.0,RELMO,42119.0
809,420406.0,VILLA MIRASOL,42119.0
810,420210.0,LA MARUJA,42126.0
811,425112.0,PICHI HUINCA,42126.0
812,425119.0,QUETREQUEN,42126.0
813,425007.0,ADOLFO VAN PRAET,42133.0
814,425098.0,MAISONNAVE,42133.0
815,420126.0,EMBAJADOR MARTINI,42133.0
816,425063.0,FALUCHO,42133.0
817,420168.0,INGENIERO LUIGGI,42133.0
818,420315.0,REALICO,42133.0
819,420042.0,ATALIVA ROCA,42140.0
820,420035.0,ARATA,42147.0
821,420245.0,METILEO,42147.0
822,420371.0,TRENEL,42147.0
823,420042.0,ATALIVA ROCA,42154.0
824,425028.0,COLONIA SANTA MARIA,42154.0
825,420133.0,GENERAL ACHA,42154.0
826,420294.0,QUEHUE,42154.0
827,425154.0,UNANUE,42154.0
828,460007.0,ARAUCO,46007.0
829,460021.0,CASTRO BARROS,46021.0
830,460028.0,CORONEL FELIPE VARELA,46028.0
831,425049.0,CHACHARRAMENDI,42154.0
832,460035.0,CHAMICAL,46035.0
833,460049.0,FAMATINA,46049.0
834,460056.0,GENERAL ANGEL VICENTE PENALOZA,46056.0
835,460063.0,GENERAL BELGRANO,46063.0
836,460070.0,GENERAL JUAN FACUNDO QUIROGA,46070.0
837,460077.0,GENERAL LAMADRID,46077.0
838,460084.0,GENERAL OCAMPO,46084.0
839,460091.0,GENERAL SAN MARTIN,46091.0
840,460098.0,VINCHINA,46098.0
841,460105.0,INDEPENDENCIA,46105.0
842,460112.0,ROSARIO VERA PENALOZA,46112.0
843,460126.0,SANAGASTA,46126.0
844,500007.0,CAPITAL,50007.0
845,500014.0,GENERAL ALVEAR,50014.0
846,500021.0,GODOY CRUZ,50021.0
847,500028.0,GUAYMALLEN,50028.0
848,500042.0,LA PAZ,50042.0
849,500049.0,LAS HERAS,50049.0
850,500063.0,LUJAN DE CUYO,50049.0
851,500056.0,LAVALLE,50056.0
852,500049.0,LAS HERAS,50056.0
853,500063.0,LUJAN DE CUYO,50063.0
854,500028.0,GUAYMALLEN,50070.0
855,500077.0,MALARGUE,50077.0
856,500084.0,RIVADAVIA,50084.0
857,500035.0,JUNIN,50084.0
858,500091.0,SAN CARLOS,50091.0
859,500035.0,JUNIN,50098.0
860,500098.0,SAN MARTIN,50098.0
861,500105.0,SAN RAFAEL,50105.0
862,500119.0,TUNUYAN,50119.0
863,500126.0,TUPUNGATO,50126.0
864,540007.0,APOSTOLES,54007.0
865,540014.0,AZARA,54007.0
866,540021.0,SAN JOSE,54007.0
867,540035.0,ARISTOBULO DEL VALLE,54014.0
868,540042.0,CAMPO GRANDE,54014.0
869,540049.0,DOS DE MAYO,54014.0
870,540063.0,CANDELARIA,54021.0
871,540070.0,CERRO CORA,54021.0
872,540077.0,LORETO,54021.0
873,540084.0,MARTIRES,54021.0
874,540091.0,PROFUNDIDAD,54021.0
875,540098.0,SANTA ANA,54021.0
876,540119.0,POSADAS,54028.0
877,540126.0,CONCEPCION DE LA SIERRA,54035.0
878,540133.0,SANTA MARIA,54035.0
879,540154.0,ELDORADO,54042.0
880,540140.0,COLONIA DELICIA,54042.0
881,540182.0,COMANDANTE A. GUACURARY,54049.0
882,540175.0,BERNARDO DE IRIGOYEN,54049.0
883,540189.0,SAN ANTONIO,54049.0
884,540210.0,PUERTO ESPERANZA,54063.0
885,540224.0,LIBERTAD,54063.0
886,540217.0,IGUAZU,54063.0
887,540231.0,COLONIA WANDA,54063.0
888,540238.0,ALMAFUERTE,54070.0
889,540245.0,ARROYO DEL MEDIO,54070.0
890,540259.0,CERRO AZUL,54070.0
891,540273.0,GOBERNADOR LOPEZ,54070.0
892,540280.0,LEANDRO N. ALEM,54070.0
893,540287.0,OLEGARIO V. ANDRADE,54070.0
894,540301.0,EL ALCAZAR,54077.0
895,540315.0,LEONI,54077.0
896,540329.0,RUIZ DE MONTOYA,54077.0
897,540336.0,CARAGUATAY,54084.0
898,540350.0,PUERTO PIRAY,54084.0
899,540392.0,LOS HELECHOS,54091.0
900,540357.0,CAMPO RAMON,54091.0
901,540364.0,CAMPO VIERA,54091.0
902,540399.0,OBERA,54091.0
903,540378.0,GRAL. ALVEAR,54091.0
904,540385.0,GUARANI,54091.0
905,540406.0,PANAMBI,54091.0
906,540413.0,SAN MARTIN,54091.0
907,540469.0,SANTO PIPO,54098.0
908,540420.0,COLONIA POLANA,54098.0
909,540434.0,GENERAL J. J. URQUIZA,54098.0
910,540455.0,JARDIN AMERICA,54098.0
911,540476.0,AMEGHINO,54105.0
912,540490.0,MOJON GRANDE,54105.0
913,540504.0,SAN PEDRO,54112.0
914,540511.0,ALBA POSSE,54119.0
915,540518.0,COLONIA AURORA,54119.0
916,540525.0,25 DE MAYO,54119.0
917,580007.0,ALUMINE,58007.0
918,580252.0,VILLA PEHUENIA,58007.0
919,580014.0,ANELO,58014.0
920,580021.0,SAN PATRICIO DEL CHANAR,58014.0
921,580077.0,SENILLOSA,58035.0
922,580091.0,VISTA ALEGRE,58035.0
923,580042.0,CENTENARIO,58035.0
924,580049.0,CUTRAL CO,58035.0
925,580084.0,VILLA EL CHOCON,58035.0
926,580056.0,NEUQUEN,58035.0
927,580063.0,PLAZA HUINCUL,58035.0
928,580098.0,CHOS MALAL,58042.0
929,580105.0,TRICAO MALAL,58042.0
930,585056.0,VILLA CURI LEUVU,58042.0
931,580112.0,JUNIN DE LOS ANDES,58049.0
932,580119.0,SAN MARTIN DE LOS ANDES,58056.0
933,580126.0,LONCOPUE,58063.0
934,580133.0,VILLA LA ANGOSTURA,58070.0
935,585070.0,VILLA TRAFUL,58070.0
936,580147.0,HUINGANCO,58077.0
937,580154.0,LAS OVEJAS,58077.0
938,580161.0,LOS MICHES,58077.0
939,585084.0,MANZANO AMARGO,58077.0
940,585091.0,VARVARCO - INVERNADA VIEJA,58077.0
941,580168.0,CAVIAHUE-COPAHUE,58084.0
942,580182.0,EL HUECU,58084.0
943,580196.0,BARRANCAS,58091.0
944,580203.0,BUTA RANQUIL,58091.0
945,585105.0,OCTAVIO PICO,58091.0
946,585112.0,EL SAUCE,58098.0
947,585119.0,PASO AGUERRE,58098.0
948,580224.0,BAJADA DEL AGRIO,58105.0
949,580231.0,LAS LAJAS,58105.0
950,585140.0,LOS CATUTOS,58112.0
951,580238.0,MARIANO MORENO,58112.0
952,585147.0,RAMON CASTRO,58112.0
953,580245.0,ZAPALA,58112.0
954,620007.0,GUARDIA MITRE,62007.0
955,625014.0,SAN JAVIER,62007.0
956,620028.0,CHOELE CHOEL,62014.0
957,620035.0,CORONEL BELISLE,62014.0
958,620042.0,DARWIN,62014.0
959,620049.0,LAMARQUE,62014.0
960,620056.0,LUIS BELTRAN,62014.0
961,620063.0,POMONA,62014.0
962,620077.0,SAN CARLOS DE BARILOCHE,62021.0
963,620070.0,EL BOLSON,62021.0
964,625028.0,EL MANSO,62021.0
965,625077.0,AGUADA GUZMAN,62035.0
966,625056.0,EL CUY,62035.0
967,620133.0,CIPOLLETTI,62035.0
968,625098.0,NAUPA HUEN,62035.0
969,620161.0,GRAL. ROCA,62035.0
970,620091.0,ALLEN,62042.0
971,620140.0,CONTRALMIRANTE CORDERO,62042.0
972,620161.0,GRAL. ROCA,62042.0
973,620154.0,GRAL. FDEZ. ORO,62042.0
974,620112.0,CERVANTES,62042.0
975,620168.0,INGENIERO HUERGO,62042.0
976,620175.0,MAINQUE,62042.0
977,620133.0,CIPOLLETTI,62042.0
978,620182.0,VILLA REGINA,62042.0
979,620105.0,CATRIEL,62042.0
980,620126.0,CINCO SALTOS,62042.0
981,625210.0,COMICO,62049.0
982,620189.0,MINISTRO RAMOS MEXIA,62049.0
983,625259.0,PRAHUANIYEU,62049.0
984,620196.0,SIERRA COLORADA,62049.0
985,625119.0,RINCON DE TRENETA,62049.0
986,620224.0,PILCANIYEU,62056.0
987,625238.0,MAMUEL CHOIQUE,62056.0
988,620203.0,NORQUINCO,62056.0
989,625266.0,RIO CHICO,62056.0
990,620210.0,RIO COLORADO,62063.0
991,420189.0,LA ADELA,62063.0
992,620217.0,COMALLO,62070.0
993,620273.0,DINA HUAPI,62070.0
994,625231.0,LAGUNA BLANCA,62070.0
995,620224.0,PILCANIYEU,62070.0
996,625140.0,PILQUINIYEU DEL LIMAY,62070.0
997,625042.0,VILLA LLANQUIN,62070.0
998,620231.0,SAN ANTONIO OESTE,62077.0
999,625168.0,AGUADA CECILIO,62084.0
1000,625182.0,NAHUEL NIYEU,62084.0
1001,625189.0,SIERRA PAILEMAN,62084.0
1002,620245.0,VALCHETA,62084.0
1003,625196.0,AGUADA DE GUERRA,62091.0
1004,625217.0,CLEMENTE ONELLI,62091.0
1005,625203.0,COLAN CONHUE,62091.0
1006,625224.0,EL CAIN,62091.0
1007,620252.0,ING. JACOBACCI,62091.0
1008,620259.0,LOS MENUCOS,62091.0
1009,620266.0,MAQUINCHAO,62091.0
1010,660007.0,APOLINARIO SARAVIA,66007.0
1011,660014.0,EL QUEBRACHAL,66007.0
1012,660021.0,GENERAL PIZARRO,66007.0
1013,660035.0,LAS LAJITAS,66007.0
1014,660042.0,CACHI,66014.0
1015,660070.0,SAN LORENZO,66028.0
1016,660063.0,SALTA,66028.0
1017,660077.0,CERRILLOS,66035.0
1018,660084.0,LA MERCED,66035.0
1019,660091.0,CHICOANA,66042.0
1020,660098.0,EL CARRIL,66042.0
1021,660105.0,CAMPO SANTO,66049.0
1022,660112.0,EL BORDO,66049.0
1023,660119.0,GENERAL GUEMES,66049.0
1024,660126.0,AGUARAY,66056.0
1025,660133.0,EMBARCACION,66056.0
1026,660154.0,PROFESOR SALVADOR MAZZA,66056.0
1027,660140.0,GENERAL BALLIVIAN,66056.0
1028,660175.0,IRUYA,66070.0
1029,660182.0,ISLA DE CANAS,66070.0
1030,660189.0,LA CALDERA,66077.0
1031,660196.0,VAQUEROS,66077.0
1032,660210.0,EL TALA,66084.0
1033,660217.0,LA CANDELARIA,66084.0
1034,660224.0,LA POMA,66091.0
1035,660238.0,LA VINA,66098.0
1036,660168.0,GUACHIPAS,66098.0
1037,386168.0,SUSQUES,66105.0
1038,660252.0,TOLAR GRANDE,66105.0
1039,660259.0,EL GALPON,66112.0
1040,660280.0,RIO PIEDRAS,66112.0
1041,660266.0,METAN,66112.0
1042,660273.0,MOLINOS,66119.0
1043,660287.0,SECLANTAS,66119.0
1044,660301.0,HIPOLITO YRIGOYEN,66126.0
1045,660308.0,PICHANAL,66126.0
1046,660322.0,URUNDEL,66126.0
1047,660343.0,SANTA VICTORIA ESTE,66133.0
1048,660329.0,RIVADAVIA BANDA NORTE,66133.0
1049,660336.0,RIVADAVIA BANDA SUR,66133.0
1050,660357.0,ROSARIO DE LA FRONTERA,66140.0
1051,660364.0,CAMPO QUIJANO,66147.0
1052,660371.0,ROSARIO DE LERMA,66147.0
1053,660378.0,ANGASTACO,66154.0
1054,660392.0,SAN CARLOS,66154.0
1055,660406.0,NAZARENO,66161.0
1056,660399.0,LOS TOLDOS,66161.0
1057,700014.0,ANGACO,70014.0
1058,700021.0,CALINGASTA,70021.0
1059,700028.0,SAN JUAN,70028.0
1060,700042.0,CHIMBAS,70042.0
1061,700049.0,IGLESIA,70049.0
1062,700056.0,JACHAL,70056.0
1063,700063.0,9 DE JULIO,70063.0
1064,700070.0,POCITO,70070.0
1065,700077.0,RAWSON,70077.0
1066,700112.0,ULLUM,70112.0
1067,700133.0,ZONDA,70133.0
1068,740007.0,CANDELARIA,74007.0
1069,746007.0,LEANDRO N. ALEM,74007.0
1070,740021.0,QUINES,74007.0
1071,740028.0,SAN FRANCISCO,74007.0
1072,746021.0,NOGOLI,74014.0
1073,746028.0,"V, DE LA QUEBRADA",74014.0
1074,746042.0,EL TRAPICHE,74021.0
1075,740038.0,ESTANCIA GRANDE,74021.0
1076,746063.0,SALADILLO,74021.0
1077,740049.0,CONCARAN,74028.0
1078,746070.0,CORTADERAS,74028.0
1079,740056.0,NASCHEL,74028.0
1080,746084.0,RENCA,74028.0
1081,740063.0,TILISARAO,74028.0
1082,746098.0,VILLA DEL CARMEN,74028.0
1083,740070.0,JUSTO DARACT,74035.0
1084,746133.0,LA PUNILLA,74035.0
1085,746112.0,SAN JOSE DEL MORRO,74035.0
1086,740077.0,VILLA MERCEDES,74035.0
1087,746147.0,ANCHORENA,74042.0
1088,746161.0,BAGUAL,74042.0
1089,749182.0,FORTUNA,74042.0
1090,746189.0,NAVIA,74042.0
1091,740091.0,UNION,74042.0
1092,740105.0,MERLO,74049.0
1093,746210.0,LAFINUR,74049.0
1094,746217.0,LOS MOLLES,74049.0
1095,740098.0,STA ROSA DEL CONLARA,74049.0
1096,746238.0,ALTO PENCOSO,74056.0
1097,746245.0,BALDE,74056.0
1098,746252.0,BEAZLEY,74056.0
1099,746280.0,ZANJITAS,74056.0
1100,740108.0,DESAGUADERO,74056.0
1101,740119.0,JUANA KOSLAY,74056.0
1102,746266.0,P. DE LOS FUNES,74056.0
1103,740133.0,SAN LUIS,74056.0
1104,746287.0,LAS VERTIENTES,74063.0
1105,746294.0,LAS AGUADAS,74063.0
1106,746301.0,LAS CHACRAS,74063.0
1107,740140.0,SAN MARTIN,74063.0
1108,746322.0,"V, DE PRAGA",74063.0
1109,820007.0,ARMSTRONG,82007.0
1110,820014.0,LAS PAREJAS,82007.0
1111,820021.0,LAS ROSAS,82007.0
1112,822014.0,MONTES DE OCA,82007.0
1113,822028.0,AREQUITO,82014.0
1114,822035.0,ARTEAGA,82014.0
1115,822042.0,BERABEVU,82014.0
1116,822056.0,CHABAS,82014.0
1117,822077.0,LOS MOLINOS,82014.0
1118,822091.0,SAN JOSE DE LA ESQUINA,82014.0
1119,822084.0,LOS QUIRQUINCHOS,82014.0
1120,822098.0,SANFORD,82014.0
1121,822147.0,COLONIA ALDAO,82021.0
1122,822112.0,ANGELICA,82021.0
1123,822126.0,AURELIA,82021.0
1124,822133.0,BAUER Y SIGEL,82021.0
1125,822140.0,BELLA ITALIA,82021.0
1126,822189.0,COLONIA MARGARITA,82021.0
1127,822196.0,COLONIA RAQUEL,82021.0
1128,822217.0,ESMERALDA,82021.0
1129,822224.0,ESTACION CLUCELLAS,82021.0
1130,822336.0,SAGUIER,82021.0
1131,822231.0,EUSEBIA Y CAROLINA,82021.0
1132,820035.0,FRONTERA,82021.0
1133,822259.0,GARIBALDI,82021.0
1134,822273.0,HUMBERTO PRIMO,82021.0
1135,822287.0,LEHMANN,82021.0
1136,822308.0,PLAZA CLUCELLAS,82021.0
1137,822315.0,PRESIDENTE ROCA,82021.0
1138,822322.0,PUEBLO MARINI,82021.0
1139,820042.0,RAFAELA,82021.0
1140,822329.0,RAMONA,82021.0
1141,822350.0,SAN VICENTE,82021.0
1142,822357.0,SANTA CLARA DE SAGUIER,82021.0
1143,820049.0,SUNCHALES,82021.0
1144,822364.0,SUSANA,82021.0
1145,822385.0,VILA,82021.0
1146,822392.0,VILLA SAN JOSE,82021.0
1147,822399.0,VIRGINIA,82021.0
1148,822413.0,ALCORTA,82028.0
1149,820056.0,VILLA CONSTITUCION,82028.0
1150,822490.0,PAVON,82028.0
1151,822427.0,CANADA RICA,82028.0
1152,822434.0,CEPEDA,82028.0
1153,822441.0,EMPALME VILLA CONSTITUCION,82028.0
1154,820063.0,FIRMAT,82028.0
1155,822448.0,GENERAL GELLY,82028.0
1156,822455.0,GODOY,82028.0
1157,822462.0,JUAN BERNABE MOLINA,82028.0
1158,822504.0,PEYRANO,82028.0
1159,822511.0,RUEDA,82028.0
1160,822525.0,SARGENTO CABRAL,82028.0
1161,822532.0,THEOBALD,82028.0
1162,822539.0,CAYASTA,82035.0
1163,822553.0,HELVECIA,82035.0
1164,822567.0,SANTA ROSA DE CALCHINES,82035.0
1165,822574.0,AARON CASTELLANOS,82042.0
1166,822581.0,AMENABAR,82042.0
1167,822588.0,CAFFERATA,82042.0
1168,822595.0,CANADA DEL UCLE,82042.0
1169,822602.0,CARMEN,82042.0
1170,822609.0,CARRERAS,82042.0
1171,822616.0,CHAPUY,82042.0
1172,822644.0,ELORTONDO,82042.0
1173,820063.0,FIRMAT,82042.0
1174,822651.0,HUGHES,82042.0
1175,822665.0,LABORDEBOY,82042.0
1176,822672.0,LAZZARINO,82042.0
1177,822679.0,MAGGIOLO,82042.0
1178,822693.0,MELINCUE,82042.0
1179,822700.0,MIGUEL TORRES,82042.0
1180,822707.0,MURPHY,82042.0
1181,822721.0,SAN FRANCISCO DE SANTA FE,82042.0
1182,822742.0,SANTA ISABEL,82042.0
1183,822749.0,TEODELINA,82042.0
1184,820277.0,VENADO TUERTO,82042.0
1185,820084.0,VILLA CANAS,82042.0
1186,822756.0,WHEELWRIGHT,82042.0
1187,822763.0,ARROYO CEIBAL,82049.0
1188,820091.0,AVELLANEDA,82049.0
1189,822770.0,BERNA,82049.0
1190,822777.0,EL ARAZA,82049.0
1191,822784.0,EL RABON,82049.0
1192,822798.0,FLORENCIA,82049.0
1193,822805.0,GUADALUPE NORTE,82049.0
1194,822812.0,INGENIERO CHANOURDIE,82049.0
1195,822819.0,LA SARITA,82049.0
1196,822826.0,LANTERI,82049.0
1197,822833.0,LAS GARZAS,82049.0
1198,822840.0,LOS LAURELES,82049.0
1199,820105.0,MALABRIGO,82049.0
1200,820112.0,RECONQUISTA,82049.0
1201,822854.0,SAN ANTONIO DE OBLIGADO,82049.0
1202,822861.0,TACUARENDI,82049.0
1203,822868.0,VILLA ANA,82049.0
1204,822875.0,VILLA GUILLERMINA,82049.0
1205,820133.0,TOTORAS,82056.0
1206,822882.0,BUSTINZA,82056.0
1207,820126.0,CANADA DE GOMEZ,82056.0
1208,822889.0,CARRIZALES,82056.0
1209,822903.0,CORREA,82056.0
1210,822910.0,LUCIO V. LOPEZ,82056.0
1211,822917.0,OLIVEROS,82056.0
1212,822924.0,PUEBLO ANDINO,82056.0
1213,822931.0,SALTO GRANDE,82056.0
1214,822945.0,VILLA ELOISA,82056.0
1215,822952.0,ARROYO AGUIAR,82063.0
1216,822959.0,ARROYO LEYES,82063.0
1217,822966.0,CABAL,82063.0
1218,822980.0,CANDIOTI,82063.0
1219,820140.0,LAGUNA PAIVA,82063.0
1220,822994.0,LLAMBI CAMPBELL,82063.0
1221,823008.0,NELSON,82063.0
1222,820144.0,RECREO,82063.0
1223,823022.0,SAN JOSE DEL RINCON,82063.0
1224,820147.0,SANTA FE,82063.0
1225,820154.0,SANTO TOME,82063.0
1226,823029.0,SAUCE VIEJO,82063.0
1227,823036.0,CAVOUR,82070.0
1228,823064.0,EMPALME SAN CARLOS,82070.0
1229,820161.0,ESPERANZA,82070.0
1230,823071.0,FELICIA,82070.0
1231,823085.0,GRUTLY,82070.0
1232,823099.0,HUMBOLDT,82070.0
1233,823120.0,LA PELADA,82070.0
1234,823127.0,LAS TUNAS,82070.0
1235,823134.0,MARIA LUISA,82070.0
1236,823141.0,MATILDE,82070.0
1237,823148.0,NUEVO TORINO,82070.0
1238,823155.0,PILAR,82070.0
1239,823162.0,PROGRESO,82070.0
1240,823190.0,SA PEREYRA,82070.0
1241,823204.0,SAN CARLOS NORTE,82070.0
1242,823211.0,SAN CARLOS SUD,82070.0
1243,823225.0,SAN JERONIMO NORTE,82070.0
1244,823232.0,SAN MARIANO,82070.0
1245,823239.0,SANTA CLARA DE BUENA VISTA,82070.0
1246,823260.0,SANTO DOMINGO,82070.0
1247,823267.0,SARMIENTO,82070.0
1248,823295.0,GREGORIA PEREZ DE DENIS,82077.0
1249,823309.0,LOGRONO,82077.0
1250,823316.0,MONTEFIORE,82077.0
1251,823330.0,SAN BERNARDO,82077.0
1252,820175.0,TOSTADO,82077.0
1253,823344.0,VILLA MINETTI,82077.0
1254,823351.0,ACEBAL,82084.0
1255,823358.0,ALBARELLOS,82084.0
1256,823372.0,ALVEAR,82084.0
1257,823379.0,ARMINDA,82084.0
1258,820182.0,ARROYO SECO,82084.0
1259,823386.0,CARMEN DEL SAUCE,82084.0
1260,823393.0,CORONEL BOGADO,82084.0
