,operador_id,producto
1172,518,CAï¿½A DE AZUCAR
1173,519,CAï¿½A DE AZUCAR
1174,520,YERBA
1175,520,TE
1176,520,POMELO
1177,520,QUINOTO
1178,520,MANDARINA
1179,520,NARANJA.
1180,521,CAï¿½A DE AZUCAR
1181,522,CAï¿½A DE AZUCAR
1182,523,TE
1183,523,YERBA MATE
1184,524,CAï¿½A DE AZUCAR
1185,525,CAï¿½A DE AZUCAR
1186,526,CAï¿½A DE AZUCAR
1187,527,CAï¿½A DE AZUCAR
1188,528,CAï¿½A DE AZUCAR
1189,529,CAï¿½A DE AZUCAR
1190,530,CAï¿½A DE AZUCAR
1191,531,CAï¿½A DE AZUCAR
1192,532,CAï¿½A DE AZUCAR
1193,533,CAï¿½A DE AZUCAR
1194,534,CAï¿½A DE AZUCAR
1195,535,CAï¿½A DE AZUCAR
1196,536,CAï¿½A DE AZUCAR
1197,537,CAï¿½A DE AZUCAR
1198,538,CAï¿½A DE AZUCAR
1199,539,CAï¿½A DE AZUCAR
1200,540,MONTE
1201,540,YERBA MATE
1202,540,CAPUERA
1203,540,TE
1204,541,YERBA MATE
1205,542,CAï¿½A DE AZUCAR
1206,543,CAï¿½A DE AZUCAR
1207,544,CAï¿½A DE AZUCAR
1208,545,CAï¿½A DE AZUCAR
1209,546,CAï¿½A DE AZUCAR
1210,547,CAï¿½A DE AZUCAR
1211,548,CAï¿½A DE AZUCAR
1212,549,CAï¿½A DE AZUCAR
1213,550,CAï¿½A DE AZUCAR
1214,551,CAï¿½A DE AZUCAR
1215,552,YERBA MATE
1216,553,CAï¿½A DE AZUCAR
1217,554,CAï¿½A DE AZUCAR
1218,555,CAï¿½A DE AZUCAR
1219,556,CAï¿½A DE AZUCAR
1220,557,CAï¿½A DE AZUCAR
1221,558,CAï¿½A DE AZUCAR
1222,559,CAï¿½A DE AZUCAR
1223,560,CAï¿½A DE AZUCAR
1224,562,CAï¿½A DE AZUCAR
1225,563,CAï¿½A DE AZUCAR
1226,564,CAï¿½A DE AZUCAR
1227,565,CAï¿½A DE AZUCAR
1228,566,YERBA MATE
1229,567,CAï¿½A DE AZUCAR
1230,568,CAï¿½A DE AZUCAR
1231,569,CAï¿½A DE AZUCAR
1232,570,CAï¿½A DE AZUCAR
1233,571,CAï¿½A DE AZUCAR
1234,572,CAï¿½A DE AZUCAR
1235,573,CAï¿½A DE AZUCAR
1236,574,CAï¿½A DE AZUCAR
1237,575,POROTO SABLE
1238,575,STEVIA
1239,575,YERBA MATE
1240,576,CAï¿½A DE AZUCAR
1241,577,CAï¿½A DE AZUCAR
1242,578,CAï¿½A DE AZUCAR
1243,579,CAï¿½A DE AZUCAR
1244,580,CAï¿½A DE AZUCAR
1245,581,CAï¿½A DE AZUCAR
1246,582,CAï¿½A DE AZUCAR
1247,583,CAï¿½A DE AZUCAR
1248,585,CAï¿½A DE AZUCAR
1249,586,CAï¿½A DE AZUCAR
1250,587,CAï¿½A DE AZUCAR
1251,588,CAï¿½A DE AZUCAR
1252,589,CAï¿½A DE AZUCAR
1253,590,CAï¿½A DE AZUCAR
1254,591,CAï¿½A DE AZUCAR
1255,592,YERBA MATE
1256,592,STEVIA
1257,592,ANANA
1258,592,MANDARINA
1259,593,CAï¿½A DE AZUCAR
1260,594,CAï¿½A DE AZUCAR
1261,595,CAï¿½A DE AZUCAR
1262,596,VAQUILLONAS
1263,596,TERNEROS
1264,596,TOROS
1265,596,VACAS
1266,597,CAï¿½A DE AZUCAR
1267,598,MANZANA
1268,598,PERA
1269,599,CIRUELA
1270,599,DURAZNO
1271,600,MANZANA
1272,600,PERA
1273,601,MANZANA
1274,601,PERA
1275,602,MANZANA
1276,602,VIVERO
1277,603,PERA
1278,603,MANZANA
1279,603,CIRUELA
1280,604,MANZANA
1281,604,PERA
1282,604,CIRUELA
1283,605,MANZANA
1284,605,PERA
1285,605,CIRUELA
1286,606,MANZANAS
1287,606,PERAS
1288,607,MANZANA
1289,607,PERA
1290,608,MANZANA
1291,610,MANZANA
1292,610,PERA
1293,611,MANZANA
1294,611,PERA
1295,612,MANZANA
1296,612,PERA
1297,613,MANZANA
1298,614,MANZANA
1299,614,PERA
1300,615,MANZANA
1301,615,PERA
1302,616,PERA
1303,617,MANZANA
1304,617,PERA
1305,618,MANZANA
1306,618,PERA
1307,619,PERA
1308,620,MANZANA
1309,620,PERA
1310,621,MANZANA
1311,621,PERA
1312,622,MANZANA
1313,622,PERA
1314,622,CEREZA
1315,622,VIVERO
1316,623,MANZANA
1317,623,PERA
1318,624,MANZANA
1319,624,PERA
1320,625,PERA
1321,626,MANZANA
1322,626,PERA
1323,627,MANZANA
1324,627,PERA
1325,628,MANZANA
1326,628,PERA
1327,628,CEREZA
1328,628,DURAZNO
1329,628,DAMASCO
1330,629,MANZANA
1331,629,PERA
1332,629,CIRUELA
1333,630,MANZANA
1334,631,PERA
1335,632,MANZANA
1336,632,PERA
1337,633,PERA
1338,634,MANZANA
1339,634,PERA
1340,635,MANZANA
1341,635,PERA
1342,636,MANZANA
1343,636,PERA
1344,637,PERA
1345,637,MANZANA
1346,637,CIRUELA
1347,638,MANZANA
1348,638,PERA
1349,639,PERA
1350,639,CIRUELA
1351,640,CEREZA
1352,641,PERA
1353,641,MANZANA
1354,642,PERA
1355,642,MANZANA
1356,643,PERA
1357,643,MANZANA
1358,644,CERELAES
1359,644,OELAGINOSAS
1360,644,MEGAFARDOS DE ALFALFA.
1361,645,PERA
1362,645,MANZANA
1363,646,PERA
1364,646,MANZANA
1365,646,PELON
1366,646,DURAZNO
1367,647,PERA
1368,647,MANZANA
1369,648,MANZANA
1370,649,MANZANA
1371,649,PERA
1372,650,MANZANAS
1373,651,MANZANAS
1374,651,PERAS
1375,652,VID
1376,653,VID
1377,654,VID
1378,655,VID
1379,656,VID
1380,657,MANZANA
1381,657,PERA
1382,658,VACAS
1383,658,VAQUILLONAS
1384,658,TOROS
1385,659,PERA
1386,660,MANZANA
1387,660,PERA
1388,661,GANADERIA BOVINA
1389,661,GANADERIA OVINA (CARNE
1390,661,LANA)
1391,662,MANZANAS
1392,662,PERAS
1393,663,MANZANAS
1394,663,PERAS
1395,664,MANZANAS
1396,664,PERAS
1397,665,MANZANAS
1398,665,PERAS
1399,666,MANZANAS
1400,666,PERAS
1401,667,MANZANAS
1402,667,PERAS
1403,668,MANZANAS
1404,668,PERAS
1405,669,MANZANA
1406,669,PERA
1407,670,MANZANA
1408,670,PERA
1409,670,CIRUELA
1410,670,PELON
1411,671,PERA
1412,671,MANZANA
1413,672,PERA
1414,672,MANZANA
1415,672,VID
1416,673,MANZANAS
1417,673,PERAS
1418,674,PERA
1419,675,PERA
1420,676,MANZANA
1421,676,PERA
1422,677,PERAS
1423,677,MANZANAS
1424,680,PERAS
1425,680,MANZANAS
1426,681,PERAS
1427,681,MANZANAS
1428,682,PERAS
1429,682,MANZANAS
1430,683,PERAS
1431,683,MANZANAS
1432,684,PERA
1433,684,MANZANA
1434,684,DURAZNO
1435,685,PERA
1436,686,MANZANA
1437,686,PERA
1438,687,MANZANA
1439,687,PERA
1440,688,MANZANAS
1441,688,PERAS
1442,689,PERA
1443,689,MANZANA
1444,689,INCULTO
1445,690,PERA
1446,690,MANZANA
1447,691,PERA
1448,691,MANZANA
1449,692,MANZANA
1450,692,PERA
1451,693,FRAMBUESA
1452,693,DESCANSO
1453,693,ARANDANO
1454,693,ZARZAMORA
1455,693,MONTE
1456,693,INCULTO
1457,693,CEREZA
1458,693,CORINTO
1459,693,CASSIS
1460,693,GROSELLA
1461,693,MEMBRILLO
1462,694,MANZANA
1463,694,PERA
1464,695,MANZANA
1465,695,PERA
1466,696,MANZANA
1467,696,PERA
1468,697,PERAS
1469,697,MANZANAS.
1470,698,MANZANA
1471,699,PERA
1472,700,MANZANA
1473,700,PERA
1474,701,BORREGAS
1475,701,OVEJAS
1476,701,BORREGOS
1477,701,CARNEROS
1478,701,CAPONES
1479,702,MANZANA
1480,702,PERA
1481,702,NOGAL
1482,703,MANZANAS
1483,703,PERAS
1484,704,MANZANA
1485,704,PERA
1486,704,CIRUELA
1487,705,MANZANA
1488,705,PERA
1489,706,MANZANA
1490,706,PERA
1491,707,MANZANA
1492,707,PERA
1493,708,MANZANA
1494,708,PERA
1495,709,PERAS
1496,710,MANZANAS
1497,710,PERAS
1498,711,MANZANA
1499,711,PERA
1500,712,PERA
1501,713,MANZANA
1502,713,PERA
1503,715,MANZANA
1504,715,PERA
1505,716,MANZANA
1506,716,PERA
1507,717,MANZANA
1508,717,PERA
1509,718,MANZANA
1510,718,PERA
1511,719,MANZANA
1512,719,PERA
1513,720,MANZANAS
1514,721,MANZANAS
1515,721,PERAS
1516,722,MANZANA
1517,722,PERA
1518,723,MANZANA
1519,723,PERA
1520,724,MANZANA
1521,724,PERA
1522,725,MANZANAS
1523,725,PERAS
1524,726,PERAS
1525,726,MANZANAS
1526,727,MANZANA
1527,727,PERA
1528,728,MANZANA
1529,728,PERA
1530,729,MANZANA
1531,729,PERA
1532,730,MANZANA
1533,730,PERA
1534,733,MANZANA
1535,733,PERA
1536,734,MANZANAS
1537,734,PERAS
1538,735,MANZANAS
1539,735,PERAS
1540,736,PERA
1541,736,MANZANA
1542,736,CEREZA
1543,737,MANZANA
1544,737,PERA
1545,738,MANZANA
1546,738,PERA
1547,739,MANZANA
1548,739,PERA
1549,740,MANZANA
1550,740,PERA
1551,741,MANZANAS
1552,741,PERAS
1553,742,MANZANAS
1554,742,PERAS
1555,743,MANZANA
1556,743,PERA
1557,744,UVAS
1558,745,MANZANZA
1559,745,PERA
1560,745,DURAZNO
1561,745,CIRUELA
1562,746,MANZANA
1563,746,PERA
1564,747,MANZANA
1565,747,PERA
1566,748,MANZANA
1567,748,PERA
1568,749,MANZANA
1569,749,PERA
1570,750,CHIA (SALVIA HISPANICA L)
1571,750,SOJA
1572,750,POROTO
1573,751,CEREALES
1574,751,OLEAGINOSAS
1575,751,LEGUMINOSAS
1576,752,AROMATICAS
1577,752,PASTOS NATURALES E IMPLANTADOS
1578,753,SESAMO
1579,753,CHIA (SALVIA HISPANICA L)
1580,754,VID
1581,755,CHIA (SALVIA HISPANICA L)
1582,755,MAIZ PISINGALLO
1583,755,CAMPO NATURAL
1584,757,CHIA (SALVIA HISPANICA L.)
1585,758,DESCANSO
1586,760,SESAMO
1587,760,CHIA
1588,762,BOVINOS
1589,762,NUECES
1590,765,CAMPO INCULTO
1591,766,INCULTO
1592,767,CHIA (SALVIA HISPANICA L.)
1593,768,CHIA (SALVIA HISPANICA L)
1594,769,CHIA (SALVIA HISPANICA L)
1595,769,POROTO
1596,769,CAPUERA
1597,770,ALFALFA
1598,771,VID
1599,774,VID
1600,775,CHIA
1601,776,CHIA
1602,777,UVAS
1603,777,QUINOA
1604,779,ESPARRAGO
1605,779,ZAPALLO ANCO
1606,779,ALAMO
1607,780,VID
1608,781,VID
1609,782,UVA DE MESA
1610,782,INCULTO
1611,782,PASAS DE UVA
1612,783,UVA
1613,783,INCULTO
1614,783,PASAS DE UVA
1615,783,CAMPO NATURAL
1616,784,VID
1617,785,MOSTAZA
1618,785,MEMBRILLO
1619,785,ZAPALLO
1620,785,MENTA
1621,785,SALVIA
1622,785,MELISA
1623,785,AJENJO
1624,785,CIBOULETTE
1625,785,CEDRON
1626,785,ROMERO
1627,785,AZAFRAN
1628,785,AJI
1629,785,OREGANO
1630,785,LAVANDA
1631,785,NOGAL
1632,785,MATICO
1633,785,ESTRAGON
1634,785,TOMATE
1635,785,ALFALFA
1636,785,MONTE
1637,785,INCULTO
1638,786,VID
1639,786,OLIVOS
1640,787,OLIVOS
1641,788,VID
1642,789,VID
1643,789,MELON
1644,790,AJO
1645,791,UVA
1646,791,VID
1647,791,ACEITUNAS
1648,791,MANZANA
1649,791,PERA
1650,791,ALMENDRAS
1651,791,NUEZ
1652,791,CIRUELA
1653,791,DURAZNO
1654,791,DAMASCO
1655,791,HIGOS
1656,791,POMELO
1657,791,LIMON
1658,791,MANDARINA
1659,791,NARANJA
1660,791,LIMA
1661,791,ACELGA
1662,791,INCULTO
1663,791,MEMBRILLO
1664,791,CEREZA
1665,791,AVELLANAS
1666,791,BROCOLI
1667,791,ESPINACA
1668,791,LECHUGA
1669,791,REMOLACHA
1670,791,MONTE
1671,792,VID
1672,793,ZAPALLO
1673,793,ESPARRAGOS
1674,794,ESPARRAGOS
1675,795,ESPARRAGOS
1676,795,BROCOLI
1677,795,REPOLLO
1678,796,ESPARRAGOS
1679,796,BROCOLI
1680,796,REPOLLO
1681,797,ESPARRAGOS
1682,797,ALCAUCIL
1683,798,ESPARRAGOS
1684,798,INCULTO
1685,799,VID
1686,799,DURAZNO
1687,799,TOMATE PERITA
1688,800,VID
1689,801,VID
1690,802,VID
1691,802,PASAS DE UVA
1692,802,PISTACHO
1693,802,OLIVO
1694,802,CAMPO NATURAL
1695,803,VID
1696,804,PASTURA NATURAL
1697,805,VACAS
1698,805,TERNERAS
1699,805,TERNEROS
1700,805,TOROS
1701,805,VAQUILLONAS
1702,806,OREGANO
1703,806,TOMILLO
1704,806,ROMERO
1705,806,LAVANDA
1706,806,MENTA
1707,806,MAIZ
1708,806,ZAPALLO ANCO
1709,808,ZAPALLO
1710,808,FRAMBUESA
1711,808,MONTE
1712,808,AJO
1713,808,CEBOLLA
1714,808,INCULTO
1715,809,SIN PROD.
1716,810,LANA SUCIA
1717,810,OVEJAS
1718,810,BORREGOS
1719,810,BORREGAS
1720,810,CAPONES
1721,810,CARNEROS
1722,811,GANADERIA BOVINA
1723,811,GANADERIA OVINA (CARNE
1724,811,LANA)
1725,812,LANA SUCIA
1726,812,OVEJAS
1727,812,CORDEROS
1728,812,BORREGAS
1729,812,CARNEROS
1730,813,OVEJAS
1731,813,CAPONES
1732,813,BORREGOS
1733,813,CARNEROS
1734,815,TRUCHA ARCO IRIS
1735,816,VAQUILLONAS
1736,816,VACAS
1737,816,TERNEROS
1738,817,OVEJAS
1739,817,BORREGAS
1740,817,BORREGOS
1741,817,CAPONES
1742,817,CARNEROS
1743,818,LANA SUCIA
1744,818,OVEJAS
1745,818,CARNEROS
1746,818,BORREGOS
1747,818,BORREGAS
1748,818,CAPONES
1749,821,TRIGO
1750,821,SORGO
1751,822,HIGOS
1752,822,GRANADAS
1753,822,PALTAS
1754,823,MIEL
1755,824,TRIGO
1756,824,SOJA
1757,826,PASTOS NATURALES
1758,827,FRUTICULTURA
1759,827,HORTICULTURA
1760,827,AROMATICAS
1761,827,MEDICINALES; DULCES
1762,828,MIEL
1763,828,SUBPRODUCTOS DE LA COLMENA
1764,829,MIEL
1765,830,MIEL + EXTRACCION
1766,830,FRACCIONAMIENTO DE MIEL
1767,831,MIEL
1768,833,HORTALIZAS DE HOJA
1769,833,RAIZ
1770,833,FRUTO
1771,833,CONGELADO DE FRUTILLAS
1772,834,CEREALES
1773,834,OLEAGINOSAS
1774,834,LEGUMINOSAS
1775,835,MIEL
1776,835,SUBPRODUCTOS DE LA COLMENA
1777,836,MIEL
1778,836,SUBPRODUCTOS DE LA COLMENA
1779,837,MIEL
1780,837,SUBPRODUCTOS DE LA COLMENA
1781,838,HORTALIZAS DE HOJAS
1782,838,FRUTOS
1783,838,AROMATICAS
1784,839,MIEL
1785,839,SUBPRODUCTOS DE LA COLMENA
1786,840,CHIA
1787,841,MIEL
1788,841,SUBPRODUCTOS DE LA COLMENA
1789,842,ARANDANO
1790,843,INCULTO
1791,843,ARANDANO
1792,844,ARANDANO
1793,844,FRUTILLA
1794,845,ARANDANO
1795,845,INCULTO
1796,845,FRAMBUESA
1797,846,ARANDANO
1798,846,MORA
1799,847,ARANDANO
1800,847,INCULTO
1801,849,ARANDANO
1802,849,INCULTO
1803,849,MONTE
1804,850,CHIA (SALVIA HISPANICA L)
1805,850,POROTO NEGRO
1806,850,GARBANZO
1807,851,LIMON
1808,852,ARANDANO
1809,852,INCULTO
1810,853,INCULTO
1811,853,ARANDANO
1812,854,ARANDANO
1813,854,FRUTILLA
1814,854,INCULTO
1815,855,CHIA (SALVIA HISPANICA L.)
1816,856,LIMON
1817,857,ARANDANO
1818,857,INCULTO
1819,857,PASTIZAL NATURAL
1820,858,PALTA
1821,858,LIMON
1822,858,NARANJA
1823,858,MANDARINA
1824,858,INCULTO
1825,859,CHIA
1826,860,ARANDANO
1827,860,INCULTO
1828,861,VACAS
1829,861,TOROS
1830,861,VAQUILLONAS
1831,861,TERNERAS
1832,861,NOVILLOS
1833,862,VACAS
1834,862,TOROS
1835,862,TERNEROS
1836,862,VAQUILLONAS
1837,864,MIEL
1838,865,MIEL
1839,866,CHIA (SALVIA HISPANICA L)
1840,867,NUEZ PECAN
1841,868,ACEITE DE GIRASOL
1842,868,ACEITE DE COLZA
1843,868,EXPELLER DE GIRASOL
1844,868,EXPELLER DE COLZA
1845,868,HARINA DE COLZA
1846,869,SOJA
1847,869,GIRASOL
1848,869,HARINA SOJA
1849,869,HARINA GIRASOL
1850,869,ACEITE DE SOJA
1851,869,ACEITE DE GIRASOL
1852,869,COLZA
1853,869,HARINA DE COLZA
1854,869,ACEITE DE COLZA
1855,869,GARBANZO
1856,871,CEREALES
1857,871,OLEAGINOSAS
1858,872,FRUTAS
1859,872,FRUTAS IQF
1860,874,YERBA MATE
1861,876,ACEITE DE GIRASOL
1862,876,HARINA DE TRIGO
